id,item_id,dept_id,cat_id,store_id,state_id,d,sales_units,date,wm_yr_wk,weekday,month,year,event_name_1,event_type_1,snap_CA,snap_TX,snap_WI,sell_price
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1879,6,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1879,0,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.48
HOBBIES_1_348_CA_3_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_3,CA,d_1879,1,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.48
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_1,CA,d_1879,7,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.48
HOBBIES_1_341_CA_3_validation,HOBBIES_1_341,HOBBIES_1,HOBBIES,CA_3,CA,d_1879,0,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.48
HOBBIES_1_015_CA_3_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,CA_3,CA,d_1879,5,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.7
HOBBIES_1_268_CA_3_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_3,CA,d_1879,16,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.48
HOBBIES_1_008_CA_3_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_3,CA,d_1879,0,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.48
HOBBIES_1_178_CA_1_validation,HOBBIES_1_178,HOBBIES_1,HOBBIES,CA_1,CA,d_1879,7,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.48
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,HOBBIES,CA_1,CA,d_1879,10,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.48
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_1,CA,d_1879,7,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.7
HOBBIES_1_233_CA_3_validation,HOBBIES_1_233,HOBBIES_1,HOBBIES,CA_3,CA,d_1879,4,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.7
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,d_1879,11,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.48
HOUSEHOLD_1_118_CA_3_validation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,1,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,22,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_334_CA_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,24,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_303_CA_3_validation,HOUSEHOLD_1_303,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,5,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.98
HOUSEHOLD_1_521_CA_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,11,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.98
HOUSEHOLD_1_459_WI_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1879,28,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_465_CA_3_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,6,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_351_CA_3_validation,HOUSEHOLD_1_351,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,4,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_019_CA_3_validation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,0,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_110_WI_2_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1879,33,2016-03-21,11608,Monday,3,2016,,,0,0,0,3.97
HOUSEHOLD_1_277_CA_3_validation,HOUSEHOLD_1_277,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,0,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_339_CA_3_validation,HOUSEHOLD_1_339,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,15,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_110_CA_3_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,16,2016-03-21,11608,Monday,3,2016,,,0,0,0,3.97
HOUSEHOLD_1_334_WI_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1879,20,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_535_CA_3_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,13,2016-03-21,11608,Monday,3,2016,,,0,0,0,6.97
HOUSEHOLD_1_447_CA_3_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1879,10,2016-03-21,11608,Monday,3,2016,,,0,0,0,0.97
FOODS_3_090_CA_3_validation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_1879,63,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.6
FOODS_3_586_TX_2_validation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1879,65,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.68
FOODS_3_586_TX_3_validation,FOODS_3_586,FOODS_3,FOODS,TX_3,TX,d_1879,55,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.68
FOODS_3_586_CA_3_validation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_1879,39,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.68
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1879,40,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.6
FOODS_3_090_WI_3_validation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_1879,46,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.38
FOODS_3_090_TX_2_validation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_1879,32,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.5
FOODS_3_090_TX_3_validation,FOODS_3_090,FOODS_3,FOODS,TX_3,TX,d_1879,44,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.5
FOODS_3_252_TX_2_validation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_1879,37,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.58
FOODS_3_586_TX_1_validation,FOODS_3_586,FOODS_3,FOODS,TX_1,TX,d_1879,36,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.68
FOODS_3_226_WI_3_validation,FOODS_3_226,FOODS_3,FOODS,WI_3,WI,d_1879,38,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.68
FOODS_3_555_TX_2_validation,FOODS_3_555,FOODS_3,FOODS,TX_2,TX,d_1879,39,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.68
FOODS_3_090_TX_1_validation,FOODS_3_090,FOODS_3,FOODS,TX_1,TX,d_1879,30,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.5
FOODS_3_120_CA_3_validation,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,d_1879,100,2016-03-21,11608,Monday,3,2016,,,0,0,0,4.98
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1879,27,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.68
FOODS_3_252_TX_3_validation,FOODS_3_252,FOODS_3,FOODS,TX_3,TX,d_1879,36,2016-03-21,11608,Monday,3,2016,,,0,0,0,1.58
HOBBIES_1_234_CA_3_validation,HOBBIES_1_234,HOBBIES_1,HOBBIES,CA_3,CA,d_1880,2,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.3
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,d_1880,2,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1880,15,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1880,4,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1880,0,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOBBIES_1_348_CA_3_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_3,CA,d_1880,0,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_1,CA,d_1880,6,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOBBIES_1_341_CA_3_validation,HOBBIES_1_341,HOBBIES_1,HOBBIES,CA_3,CA,d_1880,0,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOBBIES_1_015_CA_3_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,CA_3,CA,d_1880,4,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.7
HOBBIES_1_268_CA_3_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_3,CA,d_1880,7,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOBBIES_1_008_CA_3_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_3,CA,d_1880,0,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOBBIES_1_178_CA_1_validation,HOBBIES_1_178,HOBBIES_1,HOBBIES,CA_1,CA,d_1880,0,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,HOBBIES,CA_1,CA,d_1880,5,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_1,CA,d_1880,2,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.7
HOBBIES_1_233_CA_3_validation,HOBBIES_1_233,HOBBIES_1,HOBBIES,CA_3,CA,d_1880,5,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.7
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,d_1880,4,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.48
HOUSEHOLD_1_118_CA_3_validation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,17,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,26,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_334_CA_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,16,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_303_CA_3_validation,HOUSEHOLD_1_303,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,11,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.98
HOUSEHOLD_1_521_CA_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,14,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.98
HOUSEHOLD_1_459_WI_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1880,22,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_465_CA_3_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,17,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_351_CA_3_validation,HOUSEHOLD_1_351,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,12,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_019_CA_3_validation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,22,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_110_WI_2_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1880,17,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,3.97
HOUSEHOLD_1_277_CA_3_validation,HOUSEHOLD_1_277,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,13,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_339_CA_3_validation,HOUSEHOLD_1_339,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,13,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_110_CA_3_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,18,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,3.97
HOUSEHOLD_1_334_WI_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1880,20,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_535_CA_3_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,4,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,6.97
HOUSEHOLD_1_447_CA_3_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1880,13,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,0.97
FOODS_3_090_CA_3_validation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_1880,80,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.6
FOODS_3_586_TX_2_validation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1880,65,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.68
FOODS_3_586_TX_3_validation,FOODS_3_586,FOODS_3,FOODS,TX_3,TX,d_1880,48,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.68
FOODS_3_586_CA_3_validation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_1880,59,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.68
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1880,36,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.6
FOODS_3_090_WI_3_validation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_1880,38,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.38
FOODS_3_090_TX_2_validation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_1880,40,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.5
FOODS_3_090_TX_3_validation,FOODS_3_090,FOODS_3,FOODS,TX_3,TX,d_1880,37,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.5
FOODS_3_252_TX_2_validation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_1880,37,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.58
FOODS_3_586_TX_1_validation,FOODS_3_586,FOODS_3,FOODS,TX_1,TX,d_1880,44,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.68
FOODS_3_226_WI_3_validation,FOODS_3_226,FOODS_3,FOODS,WI_3,WI,d_1880,40,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.68
FOODS_3_555_TX_2_validation,FOODS_3_555,FOODS_3,FOODS,TX_2,TX,d_1880,33,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.68
FOODS_3_090_TX_1_validation,FOODS_3_090,FOODS_3,FOODS,TX_1,TX,d_1880,46,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.5
FOODS_3_120_CA_3_validation,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,d_1880,60,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,4.98
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1880,24,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.68
FOODS_3_252_TX_3_validation,FOODS_3_252,FOODS_3,FOODS,TX_3,TX,d_1880,32,2016-03-22,11608,Tuesday,3,2016,,,0,0,0,1.58
HOBBIES_1_234_CA_3_validation,HOBBIES_1_234,HOBBIES_1,HOBBIES,CA_3,CA,d_1881,39,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.3
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,d_1881,1,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1881,23,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1881,33,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1881,0,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOBBIES_1_348_CA_3_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_3,CA,d_1881,0,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_1,CA,d_1881,1,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOBBIES_1_341_CA_3_validation,HOBBIES_1_341,HOBBIES_1,HOBBIES,CA_3,CA,d_1881,0,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOBBIES_1_015_CA_3_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,CA_3,CA,d_1881,20,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.7
HOBBIES_1_268_CA_3_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_3,CA,d_1881,0,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOBBIES_1_008_CA_3_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_3,CA,d_1881,0,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOBBIES_1_178_CA_1_validation,HOBBIES_1_178,HOBBIES_1,HOBBIES,CA_1,CA,d_1881,6,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,HOBBIES,CA_1,CA,d_1881,4,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_1,CA,d_1881,8,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.7
HOBBIES_1_233_CA_3_validation,HOBBIES_1_233,HOBBIES_1,HOBBIES,CA_3,CA,d_1881,7,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.7
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,d_1881,3,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.48
HOUSEHOLD_1_118_CA_3_validation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,17,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,19,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_334_CA_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,16,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_303_CA_3_validation,HOUSEHOLD_1_303,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,2,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.98
HOUSEHOLD_1_521_CA_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,11,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.98
HOUSEHOLD_1_459_WI_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1881,13,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_465_CA_3_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,33,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_351_CA_3_validation,HOUSEHOLD_1_351,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,13,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_019_CA_3_validation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,18,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_110_WI_2_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1881,20,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,3.97
HOUSEHOLD_1_277_CA_3_validation,HOUSEHOLD_1_277,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,6,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_339_CA_3_validation,HOUSEHOLD_1_339,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,11,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_110_CA_3_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,18,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,3.97
HOUSEHOLD_1_334_WI_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1881,11,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
HOUSEHOLD_1_535_CA_3_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,7,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,6.97
HOUSEHOLD_1_447_CA_3_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1881,21,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,0.97
FOODS_3_090_CA_3_validation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_1881,90,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.6
FOODS_3_586_TX_2_validation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1881,69,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.68
FOODS_3_586_TX_3_validation,FOODS_3_586,FOODS_3,FOODS,TX_3,TX,d_1881,45,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.68
FOODS_3_586_CA_3_validation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_1881,63,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.68
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1881,29,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.6
FOODS_3_090_WI_3_validation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_1881,40,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.38
FOODS_3_090_TX_2_validation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_1881,49,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.5
FOODS_3_090_TX_3_validation,FOODS_3_090,FOODS_3,FOODS,TX_3,TX,d_1881,42,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.5
FOODS_3_252_TX_2_validation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_1881,30,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.58
FOODS_3_586_TX_1_validation,FOODS_3_586,FOODS_3,FOODS,TX_1,TX,d_1881,68,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.68
FOODS_3_226_WI_3_validation,FOODS_3_226,FOODS_3,FOODS,WI_3,WI,d_1881,35,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.68
FOODS_3_555_TX_2_validation,FOODS_3_555,FOODS_3,FOODS,TX_2,TX,d_1881,40,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.68
FOODS_3_090_TX_1_validation,FOODS_3_090,FOODS_3,FOODS,TX_1,TX,d_1881,43,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.5
FOODS_3_120_CA_3_validation,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,d_1881,58,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,4.98
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1881,33,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.68
FOODS_3_252_TX_3_validation,FOODS_3_252,FOODS_3,FOODS,TX_3,TX,d_1881,19,2016-03-23,11608,Wednesday,3,2016,,,0,0,0,1.58
HOBBIES_1_234_CA_3_validation,HOBBIES_1_234,HOBBIES_1,HOBBIES,CA_3,CA,d_1882,51,2016-03-24,11608,Thursday,3,2016,Purim End,Religious,0,0,0,0.3
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,d_1882,0,2016-03-24,11608,Thursday,3,2016,Purim End,Religious,0,0,0,0.48
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1882,14,2016-03-24,11608,Thursday,3,2016,Purim End,Religious,0,0,0,0.48
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1882,28,2016-03-24,11608,Thursday,3,2016,Purim End,Religious,0,0,0,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1882,2,2016-03-24,11608,Thursday,3,2016,Purim End,Religious,0,0,0,0.48
