Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,total_sales,total_customers,avg_daily_sales,avg_daily_customers,operating_days
701,d,a,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",3594522,391641,5778.974276527331,629.6479099678456,622
702,a,a,8550.0,9.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2720610,215970,4373.971061093248,347.21864951768487,622
703,a,a,80.0,6.0,2005.0,0,,,,2563326,274642,3290.5340179717587,352.5571245186136,779
704,d,c,1910.0,4.0,2009.0,0,,,,8138397,843720,10393.865900383142,1077.5478927203064,783
705,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",6206501,747320,7967.267008985879,959.3324775353017,779
706,d,a,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",3572311,326197,5743.2652733118975,524.4324758842444,622
707,a,c,2900.0,7.0,1990.0,0,,,,6481071,711970,8319.731707317073,913.9537869062901,779
708,c,c,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",3145529,325392,4571.989825581395,472.95348837209303,688
709,a,a,500.0,12.0,2010.0,0,,,,7751342,1017426,9886.915816326531,1297.7372448979593,784
710,d,a,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2828018,232122,4546.652733118971,373.1864951768489,622
711,d,a,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct",4307666,318552,6914.39165329053,511.3194221508828,623
712,a,a,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",3994137,357449,6421.442122186495,574.676848874598,622
713,a,c,220.0,,,1,10.0,2014.0,"Jan,Apr,Jul,Oct",8349365,1023424,10718.055198973043,1313.7663671373555,779
714,d,c,12070.0,10.0,2005.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",3538417,257282,4553.947232947233,331.1222651222651,777
715,a,a,14810.0,6.0,2014.0,0,,,,5037090,524113,6491.095360824742,675.4033505154639,776
716,d,a,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",3556025,282580,5717.081993569132,454.3086816720257,622
717,d,c,310.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct",4325705,435789,5552.894736842105,559.421052631579,779
718,a,a,1100.0,6.0,2015.0,0,,,,6178736,667942,7911.313700384123,855.2394366197183,781
719,c,c,8190.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",3348602,284100,5383.604501607717,456.7524115755627,622
720,a,c,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",5618245,562504,7166.128826530612,717.4795918367347,784
721,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",6015956,592864,7673.413265306122,756.204081632653,784
722,a,a,50.0,,,0,,,,7711931,1241124,9836.646683673469,1583.0663265306123,784
723,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",5492073,442701,7032.10371318822,566.8386683738796,781
724,d,c,5900.0,,,0,,,,5307253,544604,6812.905006418485,699.1065468549423,779
725,d,c,17540.0,6.0,2012.0,0,,,,4505981,466760,5747.4247448979595,595.3571428571429,784
726,a,c,40540.0,2.0,2002.0,0,,,,8617965,830336,11048.673076923076,1064.5333333333333,780
727,a,a,2050.0,3.0,2007.0,0,,,,3537376,353663,4529.290653008963,452.8335467349552,781
728,d,a,13990.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",4075915,355913,5245.70785070785,458.06048906048903,777
729,c,c,8980.0,6.0,2011.0,0,,,,8217604,843139,10548.913992297817,1082.3350449293966,779
730,c,a,1190.0,9.0,2013.0,0,,,,6315412,771672,8055.372448979592,984.2755102040817,784
731,a,a,15270.0,,,1,10.0,2014.0,"Jan,Apr,Jul,Oct",7177402,737912,9249.2293814433,950.9175257731958,776
732,a,c,35280.0,,,0,,,,5135916,584069,5816.439411098528,661.4597961494903,883
733,b,b,860.0,10.0,1999.0,0,,,,14067158,3206058,14933.288747346072,3403.458598726115,942
734,a,a,220.0,,,1,36.0,2013.0,"Mar,Jun,Sept,Dec",4658828,440954,5980.523748395379,566.0513478818999,779
735,d,c,1920.0,4.0,2005.0,0,,,,4304462,424583,5518.541025641026,544.3371794871795,780
736,c,c,1650.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",3261815,316774,5244.075562700965,509.2829581993569,622
737,a,a,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",4765845,699863,6117.901155327343,898.4120667522465,779
738,d,c,5980.0,10.0,2005.0,0,,,,6628200,546636,8508.600770218229,701.7150192554557,779
739,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",5944868,476019,9557.665594855305,765.3038585209003,622
740,d,a,6400.0,3.0,2014.0,0,,,,5449956,397647,6978.176696542893,509.15108834827146,781
741,d,c,11900.0,,,0,,,,5973663,721461,7619.468112244898,920.2308673469388,784
742,d,c,4380.0,,,0,,,,6252167,679893,8025.888318356868,872.7766367137356,779
743,a,a,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",2976940,326296,3816.5897435897436,418.3282051282051,780
744,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",4511526,505061,7457.067768595041,834.8115702479339,605
745,a,a,17650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",5849281,553511,7499.078205128205,709.6294871794872,780
746,d,c,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",4716888,397568,6039.549295774648,509.04993597951346,781
747,c,c,45740.0,8.0,2008.0,0,,,,6261174,547051,8027.1461538461535,701.3474358974358,780
748,d,a,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",4469650,379885,5737.6765083440305,487.65725288831834,779
749,a,a,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",4042901,495780,5189.860077021823,636.4313222079589,779
750,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",3108353,250543,4997.352090032155,402.8022508038585,622
751,a,a,650.0,10.0,2006.0,0,,,,3284432,446946,4216.215661103979,573.7432605905007,779
752,a,a,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",4091043,357872,5251.659820282413,459.3992297817715,779
753,d,c,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",6785308,595402,8710.279845956355,764.3157894736842,779
754,c,c,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",6324001,755067,8086.957800511509,965.5588235294117,782
755,d,c,13130.0,12.0,2003.0,0,,,,8187392,699323,10483.216389244559,895.4199743918053,781
756,a,c,50.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct",12911782,1827980,16574.816431322208,2346.5725288831836,779
757,a,c,3450.0,,,0,,,,4832775,416360,6219.787644787645,535.8558558558559,777
758,a,c,19780.0,6.0,2008.0,0,,,,3768116,492895,4868.3669250646,636.8152454780362,774
759,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",5460897,603295,7010.137355584082,774.4480102695763,779
760,a,a,560.0,1.0,2011.0,0,,,,5935009,953570,7638.3642213642215,1227.2458172458173,777
761,a,a,2390.0,9.0,2012.0,0,,,,6843911,780038,8729.478316326531,994.9464285714286,784
762,d,c,1280.0,,,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2965697,297292,3886.8899082568805,389.6356487549148,763
763,d,c,32240.0,3.0,2010.0,0,,,,4802197,459640,6125.251275510204,586.2755102040817,784
764,a,c,26490.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2714404,303938,3538.9882659713167,396.2685788787484,767
765,a,c,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",6609836,552225,8506.867438867439,710.7142857142857,777
766,d,c,9820.0,,,0,,,,3809093,329475,6123.943729903537,529.7025723472669,622
767,a,c,13080.0,,,0,,,,4722348,482393,6023.40306122449,615.297193877551,784
768,a,c,2630.0,9.0,2012.0,0,,,,10185601,1054827,12991.838010204081,1345.4426020408164,784
769,b,b,840.0,,,1,48.0,2012.0,"Jan,Apr,Jul,Oct",10198000,2902351,10825.902335456476,3081.052016985138,942
770,a,c,100.0,4.0,2015.0,0,,,,5046197,571210,6477.788189987163,733.2605905006418,779
771,a,a,20640.0,9.0,2007.0,0,,,,4181091,428572,6722.011254019292,689.0225080385852,622
772,d,c,1850.0,,,0,,,,2804862,382210,3582.199233716475,488.1353767560664,783
773,a,a,200.0,,,0,,,,4464281,618439,5716.108834827145,791.8553137003842,781
774,a,c,640.0,9.0,2013.0,0,,,,4307095,559318,5493.743622448979,713.4158163265306,784
775,d,c,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",5405733,386321,8690.889067524116,621.0948553054662,622
776,c,a,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",3728530,414825,4804.806701030928,534.5682989690722,776
777,d,c,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",3109262,273048,3991.3504492939664,350.5109114249037,779
778,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",3670582,497906,5901.257234726688,800.491961414791,622
779,a,a,16990.0,4.0,2004.0,0,,,,5560247,546065,7128.521794871795,700.0833333333334,780
780,a,a,18160.0,,,0,,,,5106807,615416,6547.1884615384615,788.9948717948718,780
781,a,a,630.0,4.0,2007.0,0,,,,3839505,524908,4922.442307692308,672.9589743589744,780
782,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",4275775,399793,5488.799743260591,513.2130937098844,779
783,d,c,15490.0,,,0,,,,5364665,530718,6860.185421994885,678.6675191815857,782
784,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",6038270,642805,7751.309370988447,825.1668806161746,779
785,d,c,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",5072473,437324,6511.518613607189,561.3915275994865,779
786,a,a,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2779666,431356,3563.674358974359,553.0205128205129,780
787,c,c,3210.0,6.0,2009.0,0,,,,7977175,890735,10227.147435897436,1141.9679487179487,780
788,a,c,1530.0,3.0,2013.0,0,,,,14082141,1346835,17961.914540816328,1717.9017857142858,784
789,a,c,9770.0,7.0,2003.0,0,,,,2626269,364576,3380.011583011583,469.2097812097812,777
790,d,c,9070.0,12.0,2003.0,0,,,,5820810,532923,7453.021766965429,682.3597951344431,781
791,a,a,5950.0,4.0,2007.0,0,,,,5973977,631301,7668.776636713736,810.3992297817715,779
792,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",5756322,538855,7389.373555840822,691.7265725288831,779
793,d,a,2710.0,7.0,2006.0,0,,,,3764223,356672,4832.121951219512,457.8587933247754,779
794,c,c,5090.0,9.0,2006.0,0,,,,2405374,407027,3083.8128205128205,521.8294871794872,780
795,d,a,510.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",3547312,364026,4553.673940949936,467.29910141206676,779
796,a,c,7180.0,11.0,2012.0,0,,,,5643678,520214,7244.772785622593,667.7971758664955,779
797,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2617520,257816,4208.231511254019,414.4951768488746,622
798,a,a,9560.0,4.0,2001.0,0,,,,5825254,702461,7468.274358974359,900.5910256410257,780
799,a,c,2700.0,,,0,,,,7708195,700034,9894.987163029526,898.6315789473684,779
800,d,a,2020.0,7.0,2014.0,0,,,,4157860,388966,5337.432605905006,499.31450577663674,779
801,d,a,48330.0,4.0,2013.0,0,,,,3798660,371915,4845.2295918367345,474.3813775510204,784
802,a,c,910.0,,,1,22.0,2011.0,"Feb,May,Aug,Nov",5363403,410025,6841.0752551020405,522.9910714285714,784
803,d,a,1760.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec",4650665,378421,6047.678803641093,492.0949284785436,769
804,c,c,2100.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",3061600,273928,4922.186495176848,440.39871382636653,622
805,d,a,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",3784390,356051,6084.228295819936,572.4292604501608,622
806,d,a,260.0,,,1,44.0,2010.0,"Feb,May,Aug,Nov",4234755,326751,6808.287781350482,525.323151125402,622
807,a,a,3870.0,4.0,2008.0,0,,,,7669453,767032,9820.042253521127,982.1152368758003,781
808,a,a,18620.0,,,1,31.0,2009.0,"Feb,May,Aug,Nov",5687084,469085,7291.133333333333,601.3910256410256,780
809,a,a,12770.0,10.0,2000.0,0,,,,7317626,624924,9393.61489088575,802.2130937098844,779
810,d,c,9640.0,11.0,2013.0,0,,,,4619798,380807,5930.421052631579,488.8408215661104,779
811,a,a,410.0,9.0,2012.0,0,,,,3239518,535292,4132.038265306122,682.7704081632653,784
812,d,a,2590.0,9.0,2012.0,0,,,,4966087,605630,6366.778205128205,776.4487179487179,780
813,a,a,1560.0,9.0,2003.0,0,,,,4514925,505237,5810.714285714285,650.2406692406693,777
814,d,c,24530.0,7.0,2013.0,0,,,,6628829,543698,8476.763427109974,695.2659846547315,782
815,a,a,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",5222211,507202,8395.837620578779,815.4372990353697,622
816,c,c,460.0,,,0,,,,3998667,578506,5133.07702182285,742.6264441591784,779
817,a,a,140.0,3.0,2006.0,0,,,,17057867,2454370,21757.48341836735,3130.5739795918366,784
818,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",4772357,496141,6110.572343149808,635.2637644046094,781
819,a,c,720.0,10.0,2014.0,0,,,,4775423,423324,6091.100765306122,539.954081632653,784
820,a,c,1650.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",7517399,677726,12085.850482315112,1089.5916398713825,622
821,a,a,1700.0,9.0,2009.0,0,,,,5438993,667296,6937.491071428572,851.1428571428571,784
822,a,c,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",6066329,499161,7737.664540816327,636.6849489795918,784
823,a,c,16210.0,11.0,2010.0,0,,,,4549069,446881,5802.383928571428,570.0012755102041,784
824,a,a,17570.0,,,0,,,,5358101,676454,6834.3125,862.8239795918367,784
825,a,a,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2838137,334048,4562.921221864952,537.0546623794212,622
826,a,c,7980.0,6.0,2005.0,0,,,,6859209,598363,8839.186855670103,771.0863402061856,776
827,a,c,250.0,1.0,2005.0,0,,,,10000214,1302475,12771.665389527458,1663.441890166028,783
828,d,c,3290.0,12.0,2014.0,0,,,,4055958,457911,5199.946153846154,587.0653846153846,780
829,c,a,110.0,,,0,,,,4624043,617709,5920.669654289372,790.9206145966709,781
830,a,c,6320.0,,,1,5.0,2011.0,"Jan,Apr,Jul,Oct",4816406,410638,6174.879487179487,526.4589743589744,780
831,a,a,800.0,6.0,2007.0,0,,,,9884733,1228453,12689.002567394095,1576.961489088575,779
832,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",5115779,433019,6550.293213828425,554.4417413572343,781
833,d,c,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",4293342,394316,5511.350449293966,506.18228498074456,779
834,a,a,3470.0,3.0,2012.0,0,,,,4600937,501318,5868.5420918367345,639.4362244897959,784
835,a,a,2890.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",3979293,505659,5174.633289986996,657.553966189857,769
836,a,a,2720.0,9.0,2012.0,0,,,,4606682,554940,5906.002564102564,711.4615384615385,780
837,a,c,14600.0,4.0,2015.0,0,,,,2608765,345575,3473.721704394141,460.1531291611185,751
838,d,c,6890.0,,,1,48.0,2011.0,"Mar,Jun,Sept,Dec",6246047,639466,7987.2723785166245,817.7314578005115,782
839,c,a,240.0,1.0,2015.0,0,,,,4019692,507297,5127.158163265306,647.0625,784
840,a,a,1070.0,9.0,2009.0,0,,,,5738112,827775,7319.0204081632655,1055.8354591836735,784
841,a,a,27650.0,8.0,2004.0,0,,,,2318635,321495,2972.608974358974,412.1730769230769,780
842,d,c,1200.0,11.0,2007.0,0,,,,11553523,714829,18574.79581993569,1149.242765273312,622
843,c,a,60.0,4.0,2006.0,0,,,,7423466,875136,9468.706632653062,1116.2448979591836,784
844,a,a,2030.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",3255217,353844,4178.712451861361,454.2284980744544,779
845,d,a,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",3746964,277736,4828.561855670103,357.9072164948454,776
846,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",7185993,673539,9224.637997432606,864.620025673941,779
847,c,c,190.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",5518727,784345,7111.761597938144,1010.7538659793814,776
848,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",5059150,574672,6630.602883355177,753.1743119266055,763
849,c,c,5000.0,,,0,,,,6393691,697085,8155.218112244898,889.1390306122449,784
850,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",4787781,504159,6193.765847347995,652.2108667529108,773
851,d,c,2330.0,,,1,49.0,2014.0,"Mar,Jun,Sept,Dec",3392054,292151,5453.463022508038,469.69614147909965,622
852,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",3597687,456050,4606.513444302177,583.9308578745198,781
853,a,a,14040.0,,,0,,,,7181892,792735,9243.104247104247,1020.2509652509652,777
854,c,a,4770.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",5130172,530973,6577.1435897435895,680.7346153846154,780
855,a,a,3440.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",4477596,477358,5762.671814671815,614.3603603603603,777
856,a,a,3020.0,2.0,2010.0,0,,,,5599626,750983,7142.380102040816,957.8864795918367,784
857,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",5815578,720850,7446.322663252241,922.9833546734956,781
858,a,a,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2957986,260058,4755.604501607717,418.0996784565916,622
859,c,a,21770.0,7.0,2015.0,0,,,,4667332,451729,7503.749196141479,726.2524115755627,622
860,c,c,5980.0,2.0,2010.0,0,,,,4521003,572462,5781.333759590792,732.0485933503836,782
861,c,c,740.0,,,1,14.0,2013.0,"Mar,Jun,Sept,Dec",2674267,389298,3500.3494764397906,509.5523560209424,764
862,a,c,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",6715065,876626,8565.13392857143,1118.1454081632653,784
863,a,c,21370.0,11.0,2010.0,0,,,,6836861,814889,7707.847801578354,918.7023675310033,887
864,a,a,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",3316575,456851,4268.436293436293,587.967824967825,777
865,d,c,2640.0,,,0,,,,5894369,496348,7566.584082156611,637.160462130937,779
866,d,a,9680.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov",5368119,379569,6873.391805377721,486.00384122919337,781
867,d,c,21810.0,9.0,2012.0,0,,,,3809715,360886,4329.221590909091,410.0977272727273,880
868,d,c,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",7480652,509296,9578.29961587708,652.1075544174136,781
869,c,a,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",4659180,678666,5973.307692307692,870.0846153846154,780
870,a,a,780.0,4.0,2009.0,0,,,,5349346,670529,6929.204663212436,868.5608808290156,772
871,d,c,10620.0,,,0,,,,4889449,374591,6260.498079385403,479.62996158770807,781
872,a,c,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",6649861,640124,8536.406931964057,821.7252888318357,779
873,a,a,2040.0,11.0,2008.0,0,,,,2990009,355880,3833.344871794872,456.2564102564103,780
874,a,a,3210.0,,,0,,,,3593615,399658,4583.692602040816,509.76785714285717,784
875,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",3943035,366310,5061.662387676508,470.23106546854945,779
876,a,a,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",7069345,779006,9228.909921671018,1016.9791122715404,766
877,a,c,29190.0,,,0,,,,5103191,704036,6331.502481389578,873.4937965260546,806
878,d,c,1100.0,12.0,2014.0,0,,,,6801666,620669,8720.084615384616,795.7294871794871,780
879,d,a,,,,1,5.0,2013.0,"Feb,May,Aug,Nov",2340576,216037,3762.983922829582,347.3263665594855,622
880,a,c,4570.0,,,0,,,,5832985,614028,7507.059202059202,790.2548262548263,777
881,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",3274150,483296,4203.016688061617,620.405648267009,779
882,a,a,30.0,4.0,2013.0,0,,,,5081054,647761,6607.352405721716,842.3420026007802,769
883,a,a,3200.0,6.0,2005.0,0,,,,3714779,391539,4768.650834403081,502.61745827984595,779
884,d,c,7550.0,,,0,,,,3443958,329703,5536.90996784566,530.0691318327974,622
885,a,a,480.0,12.0,2005.0,0,,,,4235932,565894,5458.6752577319585,729.2448453608248,776
886,a,c,12430.0,10.0,2004.0,0,,,,5018882,474412,6442.724005134788,609.0012836970475,779
887,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",5317050,445543,6887.370466321244,577.1282383419689,772
888,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",6271013,582833,7998.741071428572,743.4094387755102,784
889,d,a,18670.0,12.0,2005.0,0,,,,3232661,353304,4144.4371794871795,452.95384615384614,780
890,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",3563801,276589,5729.583601286174,444.6768488745981,622
891,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",6189692,851629,7976.407216494846,1097.4600515463917,776
892,a,a,19370.0,4.0,2002.0,0,,,,5927347,608437,7599.162820512821,780.0474358974359,780
893,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",3978679,514925,6396.59003215434,827.8536977491962,622
894,a,a,190.0,11.0,2012.0,0,,,,6529198,797763,8468.47989623865,1034.7120622568093,771
895,a,c,4150.0,,,0,,,,7248912,685097,9329.359073359074,881.7207207207207,777
896,a,c,170.0,9.0,2012.0,0,,,,5439130,852792,6937.665816326531,1087.7448979591836,784
897,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2717511,268885,3492.9447300771208,345.61053984575835,778
898,a,a,18540.0,,,0,,,,5173270,555939,6615.434782608696,710.9194373401534,782
899,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",4109286,438759,5268.315384615385,562.5115384615384,780
900,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",3635287,341494,5844.512861736334,549.0257234726688,622
901,a,c,3170.0,4.0,2014.0,0,,,,5669137,500746,7231.0420918367345,638.7066326530612,784
902,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",3039385,391201,4886.471061093248,628.9405144694534,622
903,d,c,7290.0,9.0,2014.0,0,,,,7300878,508657,11737.745980707396,817.7765273311898,622
904,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",3742423,319701,6016.757234726688,513.9887459807074,622
905,a,a,90.0,6.0,2014.0,0,,,,6645066,987344,8530.25160462131,1267.4505776636713,779
906,a,a,90.0,7.0,2010.0,0,,,,8535775,992530,10929.289372599233,1270.8450704225352,781
907,a,c,250.0,,,0,,,,4884914,646047,6270.749679075738,829.3286264441592,779
908,a,a,1980.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",3307400,283561,4234.8271446863,363.07426376440463,781
909,a,c,1680.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",6512493,619197,10728.983525535421,1020.0939044481055,607
910,d,c,12480.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",4452869,447385,5708.80641025641,573.5705128205128,780
911,a,c,16490.0,,,0,,,,7749768,712986,9884.908163265307,909.420918367347,784
912,c,c,3100.0,5.0,2010.0,0,,,,4520528,594778,5765.9795918367345,758.6454081632653,784
913,a,a,280.0,,,0,,,,6900317,902068,8892.161082474227,1162.458762886598,776
914,c,c,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",7453259,888608,9506.707908163266,1133.4285714285713,784
915,d,c,650.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",3942303,319510,6338.1077170418,513.6816720257235,622
916,a,a,90.0,11.0,2012.0,0,,,,4176608,546736,5382.226804123711,704.5567010309278,776
917,a,a,7240.0,2.0,2010.0,0,,,,5221594,577462,6702.944801026958,741.2862644415918,779
918,a,c,18710.0,4.0,2015.0,0,,,,4046072,431296,5187.271794871795,552.9435897435898,780
919,a,a,2620.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",3438093,420199,5536.381642512078,676.6489533011272,621
920,a,a,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",3585330,361808,5764.196141479099,581.6848874598071,622
921,a,a,840.0,9.0,2006.0,0,,,,7389638,853783,9473.894871794872,1094.5935897435897,780
922,d,a,2110.0,3.0,2006.0,0,,,,5739531,552904,7405.846451612903,713.4245161290322,775
923,a,a,280.0,9.0,2008.0,0,,,,4167230,501835,5315.344387755102,640.0956632653061,784
924,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",3702496,350663,4752.883183568678,450.14505776636713,779
925,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",5147464,921935,6693.711313394018,1198.8751625487646,769
926,d,c,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",5655998,422709,7260.587933247753,542.630295250321,779
927,a,a,480.0,,,0,,,,5059388,672726,6553.611398963731,871.4067357512953,772
928,d,c,1090.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",6243438,539545,8014.682926829269,692.612323491656,779
929,a,c,4820.0,9.0,2013.0,0,,,,4559231,557548,5815.345663265306,711.1581632653061,784
930,a,a,70.0,,,0,,,,5569973,911976,7150.1578947368425,1170.7008985879334,779
931,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",3140234,386489,3588.8388571428573,441.7017142857143,875
932,a,a,15700.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",4607215,455455,7395.208667736758,731.0674157303371,623
933,a,c,6270.0,2.0,2005.0,0,,,,5718554,706128,7331.4794871794875,905.2923076923076,780
934,a,c,5460.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",5268860,529417,6763.620025673941,679.6110397946085,779
935,a,c,22350.0,6.0,2010.0,0,,,,4430153,470734,5650.705357142857,600.4260204081633,784
936,a,a,580.0,2.0,2008.0,0,,,,5496846,694390,7056.284980744545,891.3863928112966,779
937,d,a,2810.0,,,1,10.0,2014.0,"Jan,Apr,Jul,Oct",5648895,457265,7232.900128040973,585.4865556978233,781
